timestamp,position,gt_position,action,gt_action,response_time,sync,is_action_correct,is_position_correct
1615644986.1559052,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644986.1619105,3 2 1,2 1 3,hair,hair,0.002000570297241211,0.005,True,False
1615644986.1669152,3 2 1,2 3 1,hair,hair,0.002001047134399414,0.005,True,False
1615644986.1729205,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.1799276,3 2 1,3 2 1,hair,hair,0.0020024776458740234,0.005,True,True
1615644986.1859329,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644986.1909368,3 2 1,3 1 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.197944,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.203949,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.2089539,3 2 1,1 3 2,hair,hair,0.0010013580322265625,0.005,True,False
1615644986.2139578,3 2 1,2 3 1,hair,hair,0.0010004043579101562,0.005,True,False
1615644986.2199633,3 2 1,3 1 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.225969,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.2319746,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.236979,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.243986,3 2 1,3 2 1,hair,hair,0.003002643585205078,0.005,True,True
1615644986.249991,3 2 1,3 1 2,hair,hair,0.0020008087158203125,0.005,True,False
1615644986.2559965,3 2 1,1 3 2,hair,hair,0.003002643585205078,0.005,True,False
1615644986.2620022,3 2 1,3 1 2,hair,hair,0.002002239227294922,0.005,True,False
1615644986.2680082,3 2 1,2 3 1,hair,hair,0.0030028820037841797,0.005,True,False
1615644986.2740133,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644986.280018,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.285023,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644986.2900274,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.2950323,3 2 1,3 1 2,hair,hair,0.0020024776458740234,0.005,True,False
1615644986.3010373,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.3070428,3 2 1,1 3 2,hair,hair,0.0030024051666259766,0.005,True,False
1615644986.3130484,3 2 1,3 1 2,hair,hair,0.003002643585205078,0.005,True,False
1615644986.3190541,3 2 1,1 3 2,hair,hair,0.0020024776458740234,0.005,True,False
1615644986.3240583,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.3350685,3 2 1,3 1 2,hair,hair,0.00700688362121582,0.005,True,False
1615644986.3450778,3 2 1,1 3 2,hair,hair,0.006005525588989258,0.005,True,False
1615644986.3520837,3 2 1,1 3 2,hair,hair,0.0030028820037841797,0.005,True,False
1615644986.3580894,3 2 1,1 3 2,hair,hair,0.002002239227294922,0.005,True,False
1615644986.365096,3 2 1,3 2 1,hair,hair,0.0030028820037841797,0.005,True,True
1615644986.3711016,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.3761058,3 2 1,1 2 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.3821113,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.387116,3 2 1,2 1 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.394122,3 2 1,2 3 1,hair,hair,0.003002166748046875,0.005,True,False
1615644986.400128,3 2 1,1 2 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.4061334,3 2 1,1 2 3,hair,hair,0.0030028820037841797,0.005,True,False
1615644986.4111383,3 2 1,2 1 3,hair,hair,0.0020024776458740234,0.005,True,False
1615644986.4171429,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.4231486,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.4291542,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.4341588,3 2 1,1 2 3,hair,hair,0.002001523971557617,0.005,True,False
1615644986.4411652,3 2 1,1 3 2,hair,hair,0.002000570297241211,0.005,True,False
1615644986.4461691,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.4511745,3 2 1,3 1 2,hair,hair,0.002002239227294922,0.005,True,False
1615644986.4561784,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.462184,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.4681897,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.4741952,3 2 1,2 1 3,hair,hair,0.0010013580322265625,0.005,True,False
1615644986.4802003,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.4862072,3 2 1,3 2 1,hair,hair,0.0020029544830322266,0.005,True,True
1615644986.4922113,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.4972162,3 2 1,3 2 1,hair,hair,0.0010008811950683594,0.005,True,True
1615644986.5032222,3 2 1,1 2 3,hair,hair,0.0020024776458740234,0.005,True,False
1615644986.5092266,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644986.5152323,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.521238,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644986.5282443,3 2 1,3 1 2,hair,hair,0.003002166748046875,0.005,True,False
1615644986.5352523,3 2 1,2 3 1,hair,hair,0.003004312515258789,0.005,True,False
1615644986.5412562,3 2 1,1 3 2,hair,hair,0.002002239227294922,0.005,True,False
1615644986.5472615,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.5522661,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.5572708,3 2 1,2 3 1,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.5632763,3 2 1,2 1 3,hair,hair,0.0020008087158203125,0.005,True,False
1615644986.5692818,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.5742857,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.580292,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.586297,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.5923026,3 2 1,2 3 1,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.60031,3 2 1,2 1 3,hair,hair,0.004003763198852539,0.005,True,False
1615644986.6093183,3 2 1,2 3 1,hair,hair,0.004004001617431641,0.005,True,False
1615644986.6153235,3 2 1,2 1 3,hair,hair,0.002001523971557617,0.005,True,False
1615644986.62233,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.628335,3 2 1,1 2 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.6343405,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.639346,3 2 1,3 1 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.6443508,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.650355,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.6573617,3 2 1,1 2 3,hair,hair,0.0030028820037841797,0.005,True,False
1615644986.6633677,3 2 1,2 3 1,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.6683722,3 2 1,1 2 3,hair,hair,0.0020024776458740234,0.005,True,False
1615644986.6743772,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.6833854,3 2 1,1 2 3,hair,hair,0.005004405975341797,0.005,True,False
1615644986.6883907,3 2 1,3 2 1,hair,hair,0.0010013580322265625,0.005,True,True
1615644986.6943953,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.6994,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.7054055,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.711411,3 2 1,2 1 3,hair,hair,0.0010004043579101562,0.005,True,False
1615644986.7164152,3 2 1,1 2 3,hair,hair,0.0010008811950683594,0.005,True,False
1615644986.7214205,3 2 1,3 2 1,hair,hair,0.001001119613647461,0.005,True,True
1615644986.728426,3 2 1,1 3 2,hair,hair,0.0030024051666259766,0.005,True,False
1615644986.7334309,3 2 1,3 1 2,hair,hair,0.0010008811950683594,0.005,True,False
1615644986.7384355,3 2 1,2 3 1,hair,hair,0.001001119613647461,0.005,True,False
1615644986.7434404,3 2 1,1 3 2,hair,hair,0.001001596450805664,0.005,True,False
1615644986.7484446,3 2 1,1 2 3,hair,hair,0.0010006427764892578,0.005,True,False
1615644986.7544498,3 2 1,2 1 3,hair,hair,0.002001523971557617,0.005,True,False
1615644986.7594547,3 2 1,1 2 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.76546,3 2 1,1 2 3,hair,hair,0.002001047134399414,0.005,True,False
1615644986.7714653,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.777471,3 2 1,2 1 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644986.7844772,3 2 1,3 1 2,hair,hair,0.0030024051666259766,0.005,True,False
1615644986.7904828,3 2 1,3 2 1,hair,hair,0.002001523971557617,0.005,True,True
1615644986.7964883,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644986.8024938,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.8085003,3 2 1,2 1 3,hair,hair,0.002002716064453125,0.005,True,False
1615644986.8135037,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.8195095,3 2 1,2 1 3,hair,hair,0.002002239227294922,0.005,True,False
1615644986.8255148,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644986.8315203,3 2 1,2 1 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644986.837526,3 2 1,2 1 3,hair,hair,0.0030028820037841797,0.005,True,False
1615644986.844532,3 2 1,3 1 2,hair,hair,0.003002643585205078,0.005,True,False
1615644986.8505375,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.8555422,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644986.8625486,3 2 1,2 3 1,hair,hair,0.0030024051666259766,0.005,True,False
1615644986.867554,3 2 1,2 1 3,hair,hair,0.002000093460083008,0.005,True,False
1615644986.8725576,3 2 1,1 3 2,hair,hair,0.001001119613647461,0.005,True,False
1615644986.8785632,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644986.884569,3 2 1,2 1 3,hair,hair,0.002002239227294922,0.005,True,False
1615644986.889573,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.8965793,3 2 1,3 1 2,hair,hair,0.003002643585205078,0.005,True,False
1615644986.902585,3 2 1,2 3 1,hair,hair,0.0030028820037841797,0.005,True,False
1615644986.9085903,3 2 1,1 2 3,hair,hair,0.0010006427764892578,0.005,True,False
1615644986.9145956,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.9206014,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.9266067,3 2 1,2 3 1,hair,hair,0.003002166748046875,0.005,True,False
1615644986.9326122,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.938618,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644986.9446235,3 2 1,2 1 3,hair,hair,0.0030024051666259766,0.005,True,False
1615644986.9496276,3 2 1,1 2 3,hair,hair,0.0010008811950683594,0.005,True,False
1615644986.9556332,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644986.961639,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644986.9686446,3 2 1,1 2 3,hair,hair,0.0020008087158203125,0.005,True,False
1615644986.9746506,3 2 1,3 1 2,hair,hair,0.0030024051666259766,0.005,True,False
1615644986.9796553,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.9846592,3 2 1,2 1 3,hair,hair,0.002000570297241211,0.005,True,False
1615644986.9906652,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644986.996671,3 2 1,3 2 1,hair,hair,0.002002716064453125,0.005,True,True
1615644987.001675,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.0086813,3 2 1,2 3 1,hair,hair,0.003002166748046875,0.005,True,False
1615644987.014687,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.0206926,3 2 1,1 3 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.0266986,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.0327032,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644987.0387087,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.0457158,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.0507197,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644987.0547233,3 2 1,3 1 2,hair,hair,0.0010006427764892578,0.005,True,False
1615644987.059728,3 2 1,3 2 1,hair,hair,0.0010008811950683594,0.005,True,True
1615644987.0657337,3 2 1,2 1 3,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.07274,3 2 1,1 2 3,hair,hair,0.0030031204223632812,0.005,True,False
1615644987.0777445,3 2 1,3 2 1,hair,hair,0.0010006427764892578,0.005,True,True
1615644987.082749,3 2 1,1 2 3,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.0887542,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.0947597,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.1007657,3 2 1,1 2 3,hair,hair,0.002002239227294922,0.005,True,False
1615644987.1057696,3 2 1,1 2 3,hair,hair,0.002001523971557617,0.005,True,False
1615644987.111775,3 2 1,2 3 1,hair,hair,0.002000093460083008,0.005,True,False
1615644987.1167798,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644987.1237862,3 2 1,2 1 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.129792,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644987.1347964,3 2 1,1 3 2,hair,hair,0.0019474029541015625,0.005,True,False
1615644987.1393077,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.1443124,3 2 1,2 1 3,hair,hair,0.0010008811950683594,0.005,True,False
1615644987.150318,3 2 1,1 2 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.156324,3 2 1,1 2 3,hair,hair,0.0020024776458740234,0.005,True,False
1615644987.1613276,3 2 1,1 2 3,hair,hair,0.0010006427764892578,0.005,True,False
1615644987.1673336,3 2 1,3 1 2,hair,hair,0.002002239227294922,0.005,True,False
1615644987.1733391,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.182347,3 2 1,2 1 3,hair,hair,0.0050048828125,0.005,True,False
1615644987.1933572,3 2 1,3 1 2,hair,hair,0.007006645202636719,0.005,True,False
1615644987.1983616,3 2 1,3 1 2,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.2073698,3 2 1,3 2 1,hair,hair,0.0050046443939208984,0.005,True,True
1615644987.213375,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.2193804,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.2253857,3 2 1,3 1 2,hair,hair,0.0020008087158203125,0.005,True,False
1615644987.2313914,3 2 1,2 3 1,hair,hair,0.0020008087158203125,0.005,True,False
1615644987.2373972,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.2424018,3 2 1,1 3 2,hair,hair,0.0010013580322265625,0.005,True,False
1615644987.2484074,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.2534115,3 2 1,3 2 1,hair,hair,0.002001523971557617,0.005,True,True
1615644987.2594168,3 2 1,1 3 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.2654228,3 2 1,2 3 1,hair,hair,0.002002239227294922,0.005,True,False
1615644987.2714283,3 2 1,2 3 1,hair,hair,0.0030024051666259766,0.005,True,False
1615644987.2764328,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.2824385,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.2884438,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.293448,3 2 1,1 3 2,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.2994537,3 2 1,1 2 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.304458,3 2 1,2 3 1,hair,hair,0.0010006427764892578,0.005,True,False
1615644987.3104634,3 2 1,3 1 2,hair,hair,0.002001047134399414,0.005,True,False
1615644987.316469,3 2 1,2 1 3,hair,hair,0.002001523971557617,0.005,True,False
1615644987.3214736,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.3274794,3 2 1,2 1 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.333485,3 2 1,3 1 2,hair,hair,0.002000570297241211,0.005,True,False
1615644987.3394897,3 2 1,1 3 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.346497,3 2 1,2 1 3,hair,hair,0.0020024776458740234,0.005,True,False
1615644987.352502,3 2 1,1 2 3,hair,hair,0.0010013580322265625,0.005,True,False
1615644987.36151,3 2 1,1 3 2,hair,hair,0.005004405975341797,0.005,True,False
1615644987.3685167,3 2 1,3 1 2,hair,hair,0.0030024051666259766,0.005,True,False
1615644987.3745222,3 2 1,3 1 2,hair,hair,0.003002643585205078,0.005,True,False
1615644987.3805273,3 2 1,1 3 2,hair,hair,0.0030028820037841797,0.005,True,False
1615644987.385532,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.3905363,3 2 1,1 2 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.3975432,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.4025471,3 2 1,2 1 3,hair,hair,0.002000570297241211,0.005,True,False
1615644987.4075525,3 2 1,3 2 1,hair,hair,0.002002716064453125,0.005,True,True
1615644987.4135575,3 2 1,2 3 1,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.419563,3 2 1,1 2 3,hair,hair,0.002001047134399414,0.005,True,False
1615644987.4255686,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.431574,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.4365783,3 2 1,3 2 1,hair,hair,0.001001119613647461,0.005,True,True
1615644987.442584,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644987.447589,3 2 1,3 2 1,hair,hair,0.0010013580322265625,0.005,True,True
1615644987.4535942,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.459599,3 2 1,1 3 2,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.464604,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644987.4696083,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.4766147,3 2 1,1 2 3,hair,hair,0.0030024051666259766,0.005,True,False
1615644987.4826205,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644987.487625,3 2 1,2 1 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.494631,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.5006368,3 2 1,1 3 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.506642,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644987.5126476,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.518653,3 2 1,2 1 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.5246584,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.5316648,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.5376706,3 2 1,1 2 3,hair,hair,0.002001523971557617,0.005,True,False
1615644987.5436757,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.5496814,3 2 1,2 1 3,hair,hair,0.002001523971557617,0.005,True,False
1615644987.5546856,3 2 1,1 3 2,hair,hair,0.002001047134399414,0.005,True,False
1615644987.560691,3 2 1,1 3 2,hair,hair,0.002001047134399414,0.005,True,False
1615644987.5676985,3 2 1,2 3 1,hair,hair,0.0020024776458740234,0.005,True,False
1615644987.5727026,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644987.5797086,3 2 1,3 1 2,hair,hair,0.003002643585205078,0.005,True,False
1615644987.585715,3 2 1,2 3 1,hair,hair,0.0020024776458740234,0.005,True,False
1615644987.590719,3 2 1,1 2 3,hair,hair,0.002002239227294922,0.005,True,False
1615644987.5957232,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.6027305,3 2 1,3 1 2,hair,hair,0.002002716064453125,0.005,True,False
1615644987.6087346,3 2 1,2 3 1,hair,hair,0.002001523971557617,0.005,True,False
1615644987.6137395,3 2 1,3 1 2,hair,hair,0.002001047134399414,0.005,True,False
1615644987.6197457,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.62475,3 2 1,3 1 2,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.629754,3 2 1,3 1 2,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.63576,3 2 1,3 2 1,hair,hair,0.0010008811950683594,0.005,True,True
1615644987.641765,3 2 1,1 3 2,hair,hair,0.002001047134399414,0.005,True,False
1615644987.6477706,3 2 1,2 1 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.6537766,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.6587808,3 2 1,2 3 1,hair,hair,0.001001119613647461,0.005,True,False
1615644987.663785,3 2 1,1 3 2,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.6697905,3 2 1,3 1 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.6757965,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.680801,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644987.6858053,3 2 1,1 2 3,hair,hair,0.0010006427764892578,0.005,True,False
1615644987.691811,3 2 1,3 2 1,hair,hair,0.002002239227294922,0.005,True,True
1615644987.6978164,3 2 1,1 2 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.702821,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.7078254,3 2 1,1 2 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.7128303,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644987.718835,3 2 1,1 2 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.7248409,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.7318468,3 2 1,1 3 2,hair,hair,0.0030024051666259766,0.005,True,False
1615644987.7368517,3 2 1,3 2 1,hair,hair,0.0020012855529785156,0.005,True,True
1615644987.7428577,3 2 1,2 1 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.7488625,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.7548687,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.7608743,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.7668793,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644987.7718835,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.7768881,3 2 1,3 1 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.782894,3 2 1,1 3 2,hair,hair,0.0010013580322265625,0.005,True,False
1615644987.787898,3 2 1,3 1 2,hair,hair,0.0010006427764892578,0.005,True,False
1615644987.7939036,3 2 1,2 3 1,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.797907,3 2 1,3 1 2,hair,hair,0.0010004043579101562,0.005,True,False
1615644987.802912,3 2 1,1 3 2,hair,hair,0.0010006427764892578,0.005,True,False
1615644987.8079164,3 2 1,3 2 1,hair,hair,0.001001119613647461,0.005,True,True
1615644987.8129213,3 2 1,3 1 2,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.8189263,3 2 1,1 3 2,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.8249319,3 2 1,1 2 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.8319383,3 2 1,3 1 2,hair,hair,0.0020003318786621094,0.005,True,False
1615644987.838945,3 2 1,2 1 3,hair,hair,0.0030028820037841797,0.005,True,False
1615644987.84495,3 2 1,1 2 3,hair,hair,0.002001047134399414,0.005,True,False
1615644987.850957,3 2 1,3 1 2,hair,hair,0.0020029544830322266,0.005,True,False
1615644987.8559604,3 2 1,3 2 1,hair,hair,0.0020020008087158203,0.005,True,True
1615644987.8609648,3 2 1,2 3 1,hair,hair,0.001001119613647461,0.005,True,False
1615644987.8659697,3 2 1,2 3 1,hair,hair,0.0010008811950683594,0.005,True,False
1615644987.8719745,3 2 1,3 2 1,hair,hair,0.002001047134399414,0.005,True,True
1615644987.8789809,3 2 1,2 3 1,hair,hair,0.0030019283294677734,0.005,True,False
1615644987.8839855,3 2 1,2 1 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.8899913,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.8959975,3 2 1,3 2 1,hair,hair,0.0020017623901367188,0.005,True,True
1615644987.9010012,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.9050045,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.91101,3 2 1,3 2 1,hair,hair,0.0020012855529785156,0.005,True,True
1615644987.9180167,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.9230213,3 2 1,2 3 1,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.9290268,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.9350321,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
1615644987.9400363,3 2 1,2 3 1,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.9460425,3 2 1,2 1 3,hair,hair,0.0020020008087158203,0.005,True,False
1615644987.9520483,3 2 1,1 2 3,hair,hair,0.002002716064453125,0.005,True,False
1615644987.959054,3 2 1,3 1 2,hair,hair,0.004003286361694336,0.005,True,False
1615644987.9640589,3 2 1,2 3 1,hair,hair,0.0010013580322265625,0.005,True,False
1615644987.9690633,3 2 1,3 2 1,hair,hair,0.0010008811950683594,0.005,True,True
1615644987.9750683,3 2 1,1 2 3,hair,hair,0.0020012855529785156,0.005,True,False
1615644987.9810739,3 2 1,2 3 1,hair,hair,0.0020017623901367188,0.005,True,False
1615644987.98808,3 2 1,3 1 2,hair,hair,0.003002166748046875,0.005,True,False
1615644987.9940865,3 2 1,1 2 3,hair,hair,0.0020017623901367188,0.005,True,False
1615644988.0000916,3 2 1,1 3 2,hair,hair,0.002001523971557617,0.005,True,False
